2021/06/12 19:48:13 {"callers":["C:/Users/admin/Documents/Tencent Files/1808321138/FileRecv/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.CreateOverload err: invalid character 'â' looking for beginning of object key string","time":1623498493813011000}
2021/06/12 19:49:31 {"callers":["C:/Users/admin/Documents/Tencent Files/1808321138/FileRecv/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.CreateOverload err: invalid character 'â' looking for beginning of object key string","time":1623498571231628800}
2021/06/12 19:50:11 {"callers":["C:/Users/admin/Documents/Tencent Files/1808321138/FileRecv/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.CreateOverload err: invalid character 'â' looking for beginning of object key string","time":1623498611874476700}
2021/06/12 19:57:16 {"callers":["C:/Users/admin/Documents/Tencent Files/1808321138/FileRecv/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.CreateOverload err: invalid character 'â' looking for beginning of object key string","time":1623499036565798100}
2021/06/12 19:57:28 {"callers":["C:/Users/admin/Documents/Tencent Files/1808321138/FileRecv/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.CreateOverload err: invalid character 'â' looking for beginning of object key string","time":1623499048738871800}
2021/06/12 23:43:20 {"callers":["C:/Users/admin/Documents/Tencent Files/1808321138/FileRecv/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.CreateOverload err: invalid field found for struct bugu/internal/model.Overload's field OverloadOutput, need to define a valid foreign key for relations or it need to implement the Valuer/Scanner interface","time":1623512600639899500}
2021/06/13 02:39:26 {"callers":["C:/Users/admin/Documents/Tencent Files/1808321138/FileRecv/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.LoginUser err: 账号或密码错误","time":1623523166262509500}
2021/06/13 02:39:33 {"callers":["C:/Users/admin/Documents/Tencent Files/1808321138/FileRecv/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.LoginUser err: 账号或密码错误","time":1623523173369527900}
2021/06/13 18:29:44 {"callers":["C:/Users/admin/Documents/Tencent Files/1808321138/FileRecv/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.DeleteChip err: Error 1054: Unknown column 'bugu_chip.id' in 'where clause'","time":1623580184270676600}
2021/06/13 18:42:33 {"callers":["C:/Users/admin/Documents/Tencent Files/1808321138/FileRecv/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.DeleteChip err: Error 1054: Unknown column 'bugu_chip.id' in 'where clause'","time":1623580953398139700}
2021/06/13 18:42:35 {"callers":["C:/Users/admin/Documents/Tencent Files/1808321138/FileRecv/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.DeleteChip err: Error 1054: Unknown column 'bugu_chip.id' in 'where clause'","time":1623580955787017600}
2021/06/13 18:44:44 {"callers":["C:/Users/admin/Documents/Tencent Files/1808321138/FileRecv/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.DeleteChip err: Error 1054: Unknown column 'bugu_chip.id' in 'where clause'","time":1623581084109700800}
2021/06/13 19:50:08 {"callers":["C:/Users/admin/Documents/Tencent Files/1808321138/FileRecv/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.UpdateChip err: 芯片已存在","time":1623585008300450300}
2021/06/13 20:53:19 {"callers":["C:/Users/admin/Documents/Tencent Files/1808321138/FileRecv/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.UpdateChip err: 芯片已存在","time":1623588799454958700}
2021/06/13 20:53:47 {"callers":["C:/Users/admin/Documents/Tencent Files/1808321138/FileRecv/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.UpdateChip err: 芯片已存在","time":1623588827955223300}
2021/06/13 20:53:49 {"callers":["C:/Users/admin/Documents/Tencent Files/1808321138/FileRecv/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.UpdateChip err: 芯片已存在","time":1623588829452809500}
2021/06/13 20:54:20 {"callers":["C:/Users/admin/Documents/Tencent Files/1808321138/FileRecv/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.UpdateChip err: Error 1109: Unknown table 'newtuple' in field list","time":1623588860039404400}
2021/06/13 21:01:25 {"callers":["C:/Users/admin/Documents/Tencent Files/1808321138/FileRecv/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.DeleteChip err: Error 1205: Lock wait timeout exceeded; try restarting transaction","time":1623589285863996800}
2021/06/13 21:16:16 {"callers":["C:/Users/admin/Documents/Tencent Files/1808321138/FileRecv/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.UpdateChip err: 芯片已存在","time":1623590176263028700}
2021/07/14 16:04:46 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"app.BindAndValid errs: SecurityCode为必填字段","time":1626249886569380000}
2021/07/14 16:04:55 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"app.BindAndValid errs: SecurityCode为必填字段","time":1626249895094513600}
2021/07/14 16:04:56 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"app.BindAndValid errs: SecurityCode为必填字段","time":1626249896074806000}
2021/07/14 16:04:56 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"app.BindAndValid errs: SecurityCode为必填字段","time":1626249896918014700}
2021/07/14 16:05:22 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.CreateUser err: 用户已存在","time":1626249922990337500}
2021/08/03 03:40:13 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"app.BindAndValid errs: SecurityCode为必填字段","time":1627933213360802900}
2021/08/03 03:49:30 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"app.BindAndValid errs: SecurityCode为必填字段","time":1627933770385942500}
2021/08/03 04:16:39 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"app.BindAndValid errs: SecurityCode为必填字段","time":1627935399359485200}
2021/08/03 04:26:57 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.CreateUser err: 用户已存在","time":1627936017617800400}
2021/08/03 04:27:57 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"app.BindAndValid errs: SecurityCode为必填字段","time":1627936077953981700}
2021/08/03 04:28:32 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"app.BindAndValid errs: SecurityCode为必填字段","time":1627936112596565000}
2021/08/03 04:29:57 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"app.BindAndValid errs: SecurityCode为必填字段","time":1627936197756405000}
2021/08/03 04:56:26 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.CreateUser err: 用户已存在","time":1627937786261581400}
2021/08/03 04:56:33 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"app.BindAndValid errs: SecurityCode为必填字段","time":1627937793783827700}
2021/08/03 04:59:23 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"app.BindAndValid errs: SecurityCode为必填字段","time":1627937963240611700}
2021/08/03 04:59:26 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"app.BindAndValid errs: SecurityCode为必填字段","time":1627937966911369800}
2021/08/10 17:19:24 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.CreateChip err: 芯片已存在","time":1628587164547465900}
2021/08/10 17:19:28 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.CreateChip err: 芯片已存在","time":1628587168961373500}
2021/08/10 17:21:20 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"app.BindAndValid errs: ChipName为必填字段,ManufacturerName为必填字段,Type为必填字段","time":1628587280207096200}
2021/08/10 17:21:40 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.UpdateChip err: 芯片已存在","time":1628587300934428800}
2021/08/10 17:22:43 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.UpdateChip err: 芯片已存在","time":1628587363665237900}
2021/08/10 17:26:33 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.DeleteChip err: Error 1054: Unknown column 'module_id' in 'where clause'","time":1628587593342201900}
2021/08/10 17:30:20 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.DeleteChip err: Error 1054: Unknown column 'module_id' in 'where clause'","time":1628587820972305200}
2021/08/10 17:30:43 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.DeleteChip err: Error 1054: Unknown column 'module_id' in 'where clause'","time":1628587843516576200}
2021/08/10 17:42:06 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.DeleteChip err: Error 1054: Unknown column 'module_id' in 'where clause'","time":1628588526074142600}
2021/08/10 17:44:07 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.DeleteChip err: Error 1054: Unknown column 'module_id' in 'where clause'","time":1628588647256831100}
2021/08/10 17:45:04 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.DeleteChip err: Error 1054: Unknown column 'module_id' in 'where clause'","time":1628588704216623800}
2021/08/10 17:45:27 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.DeleteChip err: Error 1054: Unknown column 'ids' in 'where clause'","time":1628588727600783900}
2021/08/10 17:45:44 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.DeleteChip err: Error 1054: Unknown column 'module_id' in 'where clause'","time":1628588744628386300}
2021/08/10 17:47:07 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.DeleteChip err: Error 1054: Unknown column 'module_id' in 'where clause'","time":1628588827048075500}
2021/08/10 17:51:19 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"app.BindAndValid errs: ManufacturerName为必填字段,Type为必填字段","time":1628589079004670800}
2021/08/10 17:51:37 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.CreatePlugin err: 不存在该芯片","time":1628589097193702700}
2021/08/10 17:52:49 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.CreatePlugin err: 插件已存在","time":1628589169035630600}
2021/08/10 18:00:59 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.UpdatePlugin err: 插件已存在","time":1628589659705611500}
2021/08/10 18:02:23 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"app.BindAndValid errs: ID为必填字段","time":1628589743836444100}
2021/08/10 18:06:13 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"app.BindAndValid errs: ID为必填字段","time":1628589973006322500}
2021/08/10 18:09:06 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"app.BindAndValid errs: ID为必填字段","time":1628590146821468600}
2021/08/10 18:10:06 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"app.BindAndValid errs: ID为必填字段","time":1628590206327484800}
2021/08/10 18:10:51 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"app.BindAndValid errs: ID为必填字段","time":1628590251489905500}
2021/08/10 18:18:48 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.DeletePlugin err: Error 1054: Unknown column 'module_id' in 'where clause'","time":1628590728473568300}
2021/08/10 18:22:12 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.CreateModule err: 模块已存在","time":1628590932146098800}
2021/08/10 18:22:36 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.CreateModule err: 不存在该插件","time":1628590956108156900}
2021/08/10 18:24:39 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.UpdateModule err: 模块已存在","time":1628591079765445900}
2021/08/10 18:25:19 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.UpdateModule err: 模块已存在","time":1628591119425711300}
2021/08/10 18:25:26 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.UpdateModule err: 不存在该插件","time":1628591126127374400}
2021/08/10 18:35:58 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.DeleteModule err: Error 1054: Unknown column 'module_id' in 'where clause'","time":1628591758761548100}
2021/08/10 18:43:30 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.DeleteModule err: Error 1054: Unknown column 'module_id' in 'where clause'","time":1628592210178280100}
2021/08/10 19:16:48 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.DeleteModule err: Error 1054: Unknown column 'module_id' in 'where clause'","time":1628594208730332900}
2021/08/10 19:16:58 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.DeleteModule err: Error 1054: Unknown column 'module_id' in 'where clause'","time":1628594218884931100}
2021/08/10 19:17:27 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.DeleteModule err: Error 1054: Unknown column 'module_id' in 'where clause'","time":1628594247323127300}
2021/08/10 21:09:47 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.DeleteChip err: Error 1054: Unknown column 'module_id' in 'where clause'","time":1628600987903927800}
2021/08/10 21:29:42 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"app.BindAndValid errs: ModuleName为必填字段","time":1628602182773867800}
2021/08/10 21:29:53 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.CreateOverload err: 不存在该模块","time":1628602193542865900}
2021/08/10 22:22:18 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.UpdateOverload err: 不存在该模块","time":1628605338481028100}
2021/08/10 22:23:13 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.UpdateOverload err: 不存在该模块","time":1628605393018286300}
2021/08/10 22:23:17 {"callers":["E:/workspaces/GOPATH/src/bugu/main.go: 22 main.init.0"],"level":"error","message":"svc.UpdateOverload err: 不存在该模块","time":1628605397784388400}
